district,date,NDVI,EVI,NDMI,NBR,LST,Rain_Sum,Soil_Moisture,Air_Temp,Elevation,Slope
Almora,2001-10-18,0.5070984347296301,0.265594260314631,0.0864635896321946,0.3227019752390779,25.647529632823897,6.461679389550568,0.297891559562894,16.7824012526492,1431.8398554488444,22.824285931455368
Almora,2001-12-21,0.4742774066309646,0.212777091999602,0.0896548553693405,0.3112571866741211,17.199226852150524,7.452052864752622,0.2470181275908086,9.51842563467928,1431.8398554488444,22.824285931455368
Almora,2002-01-22,0.4639468603900412,0.1983446459228451,0.0600961754385695,0.2833898932137904,13.7559204042305,41.64185123555557,0.398697469618933,7.567549838085858,1431.8398554488444,22.824285931455364
Almora,2002-03-11,0.3031773059509373,0.183622006197111,-0.0003496770048303,0.2098796941434496,24.1062480202523,21.953007013734087,0.3691895076162353,15.54410730457328,1431.839855448845,22.824285931455368
Almora,2002-03-27,0.4555241923792987,0.2299724583060595,0.027475513905035,0.2330357148082439,27.84338489234034,11.58625219828338,0.3283861217150068,17.41042642007946,1431.8398554488444,22.824285931455368
Almora,2002-05-30,0.3792508373933176,0.2412455629506017,0.0156527032124686,0.2235590929156497,30.40811313912819,36.71719935321137,0.4380083893241943,21.451530738612828,1431.8398554488444,22.824285931455368
Almora,2002-07-01,0.0257585105421872,0.3983668146424028,0.1173428134265736,0.312077358062867,18.76994946425839,96.0758015455716,0.4393301471483081,23.06588597232452,1431.8398554488444,22.824285931455364
Almora,2002-08-18,0.1703350320458412,0.0931003433182653,0.1626208871603012,0.2857329100370407,-7.868959599999982,99.00039836128836,0.4774059105810514,20.818526824104914,1431.8398554488444,22.824285931455364
Almora,2002-09-19,0.7015146037079446,0.4149816467058621,0.2357914461692196,0.5230229330131071,26.943687464429043,39.994180790780746,0.4188578009508392,19.17624061412118,1431.8398554488444,22.824285931455364
Almora,2002-10-05,0.6214474539576718,0.3437676930837914,0.1596118621625807,0.424422591935424,26.63042178409508,6.29500376433357,0.3737736523549281,17.15707461021313,1431.839855448845,22.824285931455364
Almora,2002-10-21,0.5849642217020569,0.2966638863640183,0.1301254440329889,0.3680240939514136,25.51988086950632,6.133041211268929,0.2814497083142268,15.593993086368505,1431.839855448845,22.824285931455368
Almora,2002-11-22,0.5230047356311638,0.2339880567082023,0.1364629624028413,0.3748126563805568,17.469615288176247,2.73348509320882,0.2330391512678859,13.201226201649014,1431.839855448845,22.824285931455368
Almora,2002-12-08,0.4880115671623792,0.2268220138944263,0.0944908401971694,0.3205962938943814,19.322222073735187,3.4848062921215406,0.2192651786725591,11.769501966203949,1431.8398554488444,22.824285931455364
Almora,2002-12-24,0.4219916375239311,0.2107292786835306,0.1064883111657306,0.3049053507940876,10.920938342524352,7.520344264501762,0.3193892662927786,8.129912891589653,1431.8398554488444,22.824285931455364
Almora,2003-01-09,0.4834996817461212,0.222365747769916,0.1066906597084027,0.3230250629917335,13.918230957827536,5.780941569479739,0.2908813045025495,9.09310786753954,1431.8398554488444,22.824285931455364
Almora,2003-01-25,0.4098527189225102,0.2169236094100227,0.1106653472980154,0.3149249046055214,14.75467397677762,38.2637954242846,0.3977731789697476,9.474103156389685,1431.8398554488444,22.824285931455364
Almora,2003-02-10,0.4374637490742698,0.2287175514897619,0.1008543221324023,0.3063880494749802,12.864085964498871,61.11162368934674,0.4144034604578068,9.94220166349778,1431.8398554488444,22.82428593145537
Almora,2003-02-26,0.4760400138959306,0.2194016437791447,0.0530335068547638,0.2662797706629389,17.651781977412455,9.32302454652222,0.4373323249847338,11.747529749887551,1431.839855448845,22.824285931455368
Almora,2003-03-14,0.3793873433460052,0.2167754098376111,0.06490942288146,0.2591123762488641,21.25581986828394,24.81556222810937,0.3880245037556268,14.905715017513904,1431.8398554488444,22.824285931455368
Almora,2003-03-30,0.4845881065537231,0.2464514114324991,0.0458883123038023,0.2528525632824289,28.10035019871338,7.104577347405519,0.361264521386372,18.10816700597336,1431.8398554488444,22.824285931455364
Almora,2003-05-01,0.4498728244317944,0.2500974147554901,0.0466597156727979,0.2417613456435561,30.900935633526647,18.497278431773044,0.3481425507624115,19.830109228686897,1431.839855448845,22.82428593145537
Almora,2003-08-05,0.7341827580847482,0.4812194146582103,0.2545890327220426,0.5544014690550745,34.69158983731734,118.21562269546344,0.4771827447047856,21.82411555166726,1431.8398554488444,22.824285931455364
Almora,2003-09-22,0.7071088688732698,0.3514977399529676,0.2253545369755524,0.5069734753452378,22.28864112116782,12.978720324933647,0.4190182430268875,18.868135380056486,1431.8398554488444,22.824285931455368
Almora,2003-10-08,0.6668774648981297,0.3585374289548066,0.1917486041117615,0.4580168710039561,25.77470514622228,5.73135487836997,0.2844454997283144,17.753955659257937,1431.8398554488444,22.824285931455364
Almora,2003-10-24,0.5937743447683308,0.3121385356356103,0.1459514690306545,0.3945396581222894,24.15304732151104,5.776706344422222,0.2473281640337927,16.264467825763955,1431.8398554488442,22.824285931455368
Almora,2003-11-09,0.5511354793412585,0.2721508599303316,0.1335401115317292,0.372558489597642,21.13468225244788,2.614321932437028,0.2462189788453491,13.176447188753496,1431.839855448845,22.824285931455368
Almora,2003-11-25,0.5366440639338449,0.2511458286920319,0.1334646160335063,0.3688147097811104,17.721367410832414,6.831050516066435,0.2284032569376091,11.96118149493925,1431.8398554488444,22.824285931455364
Almora,2003-12-11,0.5205796590573876,0.221838875412281,0.1186882665842146,0.3567620863987343,14.04885269984905,17.872091587499536,0.2699731485659232,9.850305872172394,1431.8398554488444,22.824285931455364
Almora,2003-12-27,0.5503504700306233,0.2416761781684071,0.1582071616611117,0.3960612035967372,12.286372299616946,4.930014771160021,0.2965245895138254,8.049668733989835,1431.839855448845,22.82428593145537
Almora,2004-01-12,0.4871441759891224,0.2261227433518945,0.110942385282206,0.3368495190741737,15.212984264165254,25.893059266992097,0.3534610190628893,8.737324722187395,1431.8398554488444,22.824285931455364
Almora,2004-01-28,0.4787494464018195,0.2165752765851328,0.084128890975009,0.3128259305571206,13.062067073908208,6.026617816151511,0.4249740553174376,8.274478308030222,1431.8398554488444,22.824285931455364
Almora,2004-02-13,0.4868323855578532,0.2284398448985199,0.0746151429052805,0.2936695066035404,18.62941685181191,6.782116400084084,0.3569282905183054,13.064382283359082,1431.8398554488444,22.824285931455364
Almora,2004-03-16,0.4200131176195549,0.2172134310363643,0.0260133144295315,0.2236008355521652,31.26419976245755,3.4019091385470968,0.2147107135943555,20.042558474668294,1431.8398554488444,22.824285931455364
Almora,2004-04-01,0.3693169714181818,0.2051210896193743,0.0040166842768311,0.1895454756589444,33.86680405691762,9.835345716025598,0.2316805757340505,21.450318814153697,1431.8398554488444,22.824285931455368
Almora,2004-04-17,0.2203145689989054,0.1541416331257011,-0.0119808207408878,0.1384694420145547,34.9104067813583,30.880708003573965,0.3422148732997189,18.96762159872662,1431.8398554488444,22.824285931455368
Almora,2004-05-03,0.3632638896901182,0.2026402940773112,-0.0297883191146448,0.147583718494111,32.8402445286726,21.29549708984377,0.2785175707674211,23.835663858370463,1431.8398554488444,22.824285931455368
Almora,2004-05-19,0.1493766206482824,0.1217182279243219,0.0134062512218983,0.1549686724422062,28.10252315736537,34.26049270859066,0.3248236776100445,22.641539292228323,1431.8398554488444,22.824285931455368
Almora,2004-06-04,0.3550050150898209,0.2695785394348111,0.0865465288795314,0.3006138627312367,20.86425115673743,138.0875352897264,0.4230963964416839,21.43286232586739,1431.8398554488444,22.824285931455364
Almora,2004-06-20,0.4970331563362221,0.3734411272810162,0.1560368561734477,0.3871877762287662,24.993666075930527,58.95007960412243,0.4453481174943715,22.24597455029589,1431.8398554488444,22.824285931455364
Almora,2004-07-22,0.5239771273934438,0.391440692786228,0.1835167704418749,0.4231657041326124,22.77535543190143,82.17270162605467,0.4689035414145385,21.39662462386784,1431.8398554488444,22.824285931455364
Almora,2004-08-23,0.687423755532383,0.43465917239942,0.2533315834546062,0.5358410108114746,24.98253190966231,43.73976858126932,0.4415621004348325,21.8976622796543,1431.839855448845,22.824285931455368
Almora,2004-09-08,0.4761148421509292,0.4123195932710565,0.2456359824373573,0.4879337777850147,19.75222977061596,112.54875107719404,0.4649469981929395,19.90048966298709,1431.8398554488444,22.824285931455368
Almora,2004-09-24,0.6924846197035756,0.396894804237358,0.2178011620153782,0.5079250401084698,27.3778132260356,65.1116537531332,0.4468511471728429,19.38477811804632,1431.8398554488444,22.824285931455368
Almora,2004-10-10,0.6383589937812716,0.3110524328904138,0.1757037705368493,0.4477872548785735,21.699869384755903,14.429534492451287,0.4274877605537163,15.193080766707215,1431.8398554488444,22.824285931455368
Almora,2004-10-26,0.6095912712829306,0.3049707798432686,0.1502441844672745,0.398484943628832,21.95440065878095,4.546544727533215,0.3342401153140116,13.37791760928199,1431.8398554488444,22.824285931455364
Almora,2004-11-11,0.5360822717724028,0.2673559116706913,0.1278655328107709,0.3692338780546692,20.096086400682324,3.1625313928271748,0.2914423862375069,13.213298881849711,1431.8398554488444,22.824285931455364
Almora,2004-11-27,0.5503335660376706,0.260096789109484,0.1322705764216115,0.3693337279142327,17.10938577022863,3.584276182040997,0.3285577207484165,11.630742390472356,1431.8398554488444,22.824285931455368
Almora,2004-12-13,0.5283871413799208,0.2411033559945357,0.1282841348461317,0.3649176312023243,17.465668604894493,5.181612719468504,0.2715212303646471,9.991386036361895,1431.8398554488442,22.824285931455368
Almora,2004-12-29,0.5169488269004514,0.2226985076879842,0.0914687675133041,0.3192843847883839,14.527671195068129,5.590382977008676,0.3103440851976172,9.670705974494911,1431.8398554488444,22.824285931455364
Almora,2005-01-30,0.3992625236912636,0.2027169090071741,0.1125616920847052,0.3140006563895408,9.9869248996733,52.33034636145959,0.460808331222086,8.625162477060924,1431.8398554488444,22.824285931455368
Almora,2005-02-15,0.43825927371931,0.2257605280228493,0.1027178660993696,0.3103756853761766,13.505254434071617,25.775894597748668,0.4538565176847355,10.594615395743649,1431.839855448845,22.824285931455368
Almora,2005-03-03,0.4616322619433151,0.2136353904167097,0.0699824315330479,0.2934220176593713,17.94574163686307,30.59376094887743,0.4186781349606501,14.4751042379725,1431.839855448845,22.824285931455368
Almora,2005-03-19,0.4005927164080429,0.2117483391199654,0.0510813733610723,0.2455119919728664,22.72780356802095,5.925800935859527,0.4213632385486246,14.615882529138911,1431.8398554488444,22.824285931455364
Almora,2005-04-04,0.4482137479841482,0.2457485865459416,0.0493081976064869,0.2458414266249081,30.59441373896292,3.534676397043224,0.3494127291714021,17.595591951180186,1431.8398554488444,22.824285931455364
Almora,2005-04-20,0.3358410626019042,0.2179132401245389,0.0334969595571103,0.2156860593074879,26.995631008331905,15.439034910327688,0.3276884837624994,18.76882875658416,1431.8398554488444,22.824285931455364
Almora,2005-05-06,0.3910079500346606,0.2278377734890267,0.0177466768139018,0.2216022846822333,29.31159943447993,24.774814327388725,0.3230855838229355,21.14970550060082,1431.839855448845,22.824285931455364
Almora,2005-05-22,0.3825873389177257,0.2187448099912513,0.0032157829031753,0.1849022750445359,39.19479751853981,23.6726755083332,0.2305076587859996,24.374057119975006,1431.8398554488444,22.824285931455368
Almora,2005-06-07,0.3766135017337558,0.2072537998666904,-0.0131443006817563,0.173975992776992,35.79438966415067,32.62565185665256,0.2524717734903201,25.751054710000965,1431.8398554488444,22.824285931455364
Almora,2005-06-23,0.2189989005577637,0.1877780012913918,0.0090572224954295,0.1912819889647955,28.67862262399416,112.94392859025072,0.4598618636125857,21.85558212474248,1431.8398554488444,22.824285931455364
Almora,2005-07-25,0.6068629576232444,0.3790892189192097,0.2441860206017628,0.4737113893630492,20.77986446443509,119.75753527815353,0.4757980655485447,21.91368180705719,1431.8398554488444,22.824285931455364
Almora,2005-08-10,0.0679541872057949,0.442927631862208,0.244925313143677,0.3953160207883956,4.668772179774756,98.30006404178177,0.4716046815445368,21.565601753880625,1431.8398554488444,22.824285931455364
Almora,2005-08-26,0.7149985015486318,0.4799576530444765,0.2896848541335788,0.5733788671720752,25.93415857933813,52.62929239838311,0.4670298679664247,21.39069517069093,1431.8398554488444,22.824285931455364
Almora,2005-09-27,0.6826591296774029,0.4051068803609925,0.2473249505602772,0.5350214450230822,23.855668694693065,8.329656569029487,0.4342706377741058,18.60741050341951,1431.8398554488444,22.824285931455364
Almora,2005-10-13,0.6801512754541876,0.3516778299245369,0.2008631896964249,0.4759935205063981,24.56836139736641,10.196331190577473,0.3520428714883585,16.4347916788429,1431.8398554488444,22.824285931455364
Almora,2005-10-29,0.596881015737465,0.3084966594593458,0.1589442066183356,0.4069787123593994,21.23939989680312,1.876491214029004,0.285754879771655,13.851644542151435,1431.8398554488444,22.824285931455368
Almora,2005-11-14,0.5855427864874947,0.2743863485846677,0.1425628798287264,0.3844939515478089,21.02032510118597,1.2939503170500453,0.2298191217633166,13.277557849547344,1431.8398554488444,22.824285931455364
Almora,2005-11-30,0.5611876535666426,0.2549544898193148,0.1378838752721737,0.3740016441594241,17.999371843409076,5.023825489931265,0.2176717613703404,10.837357781065895,1431.8398554488444,22.824285931455364
Almora,2005-12-16,0.5211507086422164,0.2428063878072922,0.1361201333804999,0.3660651962644129,15.84793480672849,6.1352262209631805,0.2633627217501125,9.592504289217985,1431.839855448845,22.824285931455364
Almora,2006-01-17,0.4488194034768306,0.2152003607110737,0.0831982683935452,0.3018089786122957,15.681716330066685,5.037034978484694,0.260241511987795,10.986673711639938,1431.8398554488444,22.824285931455368
Almora,2006-02-02,0.4495434832454505,0.2201468619129944,0.0831847383752709,0.3053860649457711,19.91197189239885,6.161562106740711,0.2376700906807299,14.264177946133357,1431.839855448845,22.824285931455364
Almora,2006-02-18,0.3394712676444832,0.2172832114368823,0.0733437073053708,0.2466328003335768,16.88073375057739,4.116666082857471,0.2285289342644321,16.649565451536922,1431.8398554488444,22.824285931455364
Almora,2006-03-06,0.4060277980685631,0.2097752712646894,0.0193878053787731,0.2095851317021115,28.7507059063733,47.98612966483918,0.3735544248185582,13.72069672059211,1431.8398554488444,22.82428593145537
Almora,2006-03-22,0.4098066793367792,0.2194090018388218,0.0271501535878962,0.2201883615532649,27.141748255937976,6.1180771060808405,0.3190610443057432,17.00160718702133,1431.8398554488444,22.824285931455364
Almora,2006-05-09,0.314427645244821,0.2017261592702957,0.008577855857642,0.2101818940714532,27.41425827417588,46.58743234862602,0.446089791321413,20.065268229986483,1431.8398554488444,22.824285931455364
Almora,2006-06-10,0.4924665379956101,0.3128504341178363,0.0995168033599362,0.3118157979196745,35.22145824602878,31.14778658306811,0.3275900127840518,22.79410076570432,1431.8398554488444,22.824285931455364
Almora,2006-07-12,0.64982188692465,0.4574900822021168,0.2849047463101316,0.5653817755823326,28.865208687611773,131.84323255449436,0.4800467187798287,21.568539743000464,1431.8398554488444,22.824285931455364
Almora,2006-08-13,0.6690459207793327,0.4994128089883138,0.2862598353249329,0.5595444392392082,30.12276834958211,85.14079621869112,0.4767616317103846,21.809590305034995,1431.8398554488444,22.82428593145537
Almora,2006-08-29,0.7363448890409053,0.4748798975869389,0.2974206728432529,0.5921730033416279,27.50943500608307,78.67085361535278,0.4706693069823817,20.77824361996573,1431.8398554488444,22.824285931455364
Almora,2006-09-14,0.6950275186137622,0.4312290533441567,0.2449998686923259,0.5328834488303708,32.482413631401414,54.05207368200087,0.4561133998322893,20.082270559148952,1431.8398554488444,22.824285931455364
Almora,2006-09-30,0.663002316844301,0.3531962271917979,0.1791924488747951,0.4546660134859482,28.643093701252123,6.125123923767643,0.3228027982197719,19.394413709659005,1431.8398554488444,22.824285931455368
Almora,2006-10-16,0.5541640871921171,0.2948554113781391,0.1187535130367042,0.3691206119177584,26.53732040204499,23.81514535221806,0.3134518586651237,15.710478389137444,1431.8398554488442,22.824285931455364
Almora,2006-11-01,0.5541175818557383,0.2706068046135103,0.1099043773364396,0.3532869631873125,24.394992251863773,4.178198922776908,0.2726289282931741,15.04776087028044,1431.8398554488442,22.824285931455368
Almora,2006-11-17,0.5354345520882475,0.2526642965138863,0.0965935730201733,0.3290176398245483,22.65771002134739,4.367470395436856,0.2426615848201797,12.192078788380677,1431.8398554488444,22.824285931455364
Almora,2006-12-03,0.5805816239309001,0.2263788512703769,0.1885993176647187,0.4406138669828396,9.927321891183006,8.472892545999267,0.3239575425481721,10.987374286819952,1431.8398554488444,22.824285931455368
Almora,2006-12-19,0.501573668003883,0.2330468800881719,0.1047693981557888,0.3338952972306217,17.85008655541243,7.194342135525198,0.292839659878597,10.140482314669631,1431.8398554488444,22.824285931455368
Almora,2007-01-04,0.4885771501409575,0.2268048349911553,0.1075067776739681,0.3282502766113391,13.195979889590632,6.073283867698804,0.2376160089280053,8.877766474646915,1431.8398554488444,22.824285931455368
Almora,2007-01-20,0.4568274304403995,0.2192027983937985,0.0940797157471963,0.3138136816413386,15.86083748885919,5.409335147013848,0.2209327585489351,12.38748467004183,1431.8398554488444,22.824285931455368
Almora,2007-02-05,0.3502078034464527,0.1992416587789543,0.0588115009397261,0.2629950767501988,17.73377557804757,63.58766212091842,0.4096322904209155,9.028555491602605,1431.839855448845,22.824285931455368
Almora,2007-02-21,0.4610071436520477,0.2162909873543744,0.0495990105262876,0.2641697635246857,19.086028793377192,19.32876708652692,0.4203273959434463,11.472441970256437,1431.8398554488444,22.824285931455364
Almora,2007-03-09,0.4717044837934356,0.2203227414771982,0.0654500243388311,0.2891174700041184,22.38122477215125,39.940346535597605,0.4396469130553606,13.24032753214407,1431.8398554488444,22.824285931455368
Almora,2007-03-25,0.4700319503494335,0.237619552734804,0.0346118207361341,0.2450440143832561,27.769163440791434,5.526844645786276,0.3134687280163142,19.2745983939764,1431.8398554488444,22.824285931455368
Almora,2007-04-10,0.4427354471505611,0.2504577125217603,0.0491517089677656,0.2603598790348227,30.123780254274283,18.86903390020102,0.2883679426417767,20.898580623809472,1431.8398554488442,22.824285931455364
Almora,2007-04-26,0.460287334342107,0.2693149185977349,0.0651707501881783,0.2780487646251579,32.68241430959002,63.114518210021096,0.3175966418816907,21.37221216386602,1431.839855448845,22.824285931455368
Almora,2007-05-12,0.456804853632129,0.2800465388054268,0.0668465222980628,0.2941410309445326,30.685641380125595,29.662816133479684,0.3778400335714467,21.14234686455976,1431.8398554488444,22.824285931455364
Almora,2007-05-28,0.4566383904736346,0.279812083388016,0.0785930466200817,0.2897423994557491,31.51527563464726,55.310276607479445,0.3041669628267524,24.071181534261644,1431.8398554488444,22.824285931455364
Almora,2007-06-13,0.5073572777477802,0.2991377508695306,0.0711221371855616,0.3088059411498385,36.15325837556817,42.29372843046166,0.46115628979127,21.977162402926044,1431.8398554488442,22.824285931455364
Almora,2007-08-16,0.6569977648059526,0.4765771236688966,0.268164105806733,0.5511146668586282,26.140250939748576,112.8617064878307,0.4786606698364667,21.38418063612281,1431.8398554488444,22.824285931455364
Almora,2007-09-01,0.6288146502604657,0.4399464475625909,0.2751471682327761,0.5510702406739137,27.09544962573034,94.97470566840978,0.462167092387261,21.243186106753875,1431.8398554488444,22.824285931455368
Almora,2007-10-03,0.6651676922154991,0.3395405068071289,0.1850233480777055,0.4717832160856768,25.3289116443315,10.148268563544685,0.4099072473690274,18.097843540533454,1431.8398554488444,22.824285931455364
Almora,2007-10-19,0.6390672582932201,0.3286073531654012,0.1769123806196523,0.4406458831973304,22.606957913052216,6.037982516073865,0.3319668761683548,16.61233409727204,1431.8398554488444,22.824285931455364
Almora,2007-11-04,0.5815974192158656,0.2913873938453707,0.1457269406310369,0.3988572032528363,21.80588887838563,1.2900639062345232,0.2912480086562843,13.952731674194125,1431.8398554488444,22.824285931455364
Almora,2007-11-20,0.568839497570536,0.2702563613258978,0.1494290282213637,0.3981526087314908,18.43613361272397,2.3286598135625565,0.2487499862346128,12.285677906844905,1431.839855448845,22.824285931455368
Almora,2007-12-06,0.5265497090850968,0.2534404900084093,0.148859515498445,0.3899521709634408,15.403263374600796,6.9154292063540215,0.3283018359550121,9.656066904578998,1431.8398554488444,22.824285931455368
Almora,2007-12-22,0.5465853035951319,0.2433188019631139,0.1354450953760739,0.3723441511776403,17.1780928873599,7.449648594783592,0.2732825308682702,10.529714841573252,1431.8398554488444,22.824285931455364
Almora,2008-01-23,0.484350483617803,0.2134757986401061,0.0782544232576364,0.2968689193852297,12.581282716908952,7.127009032856688,0.4031231121618077,5.90304154653007,1431.8398554488444,22.82428593145537
Almora,2008-02-08,0.4704739473531608,0.2184003432518459,0.0814074196962625,0.3079086583842692,15.562495628297285,9.4577085932539,0.3805130660572544,9.847249640901406,1431.8398554488444,22.824285931455364
Almora,2008-02-24,0.4361278930791863,0.2082328028010614,0.0410546840939727,0.2476038494395422,19.79070469037012,4.125759584776725,0.313565699300777,14.36579245042475,1431.8398554488444,22.824285931455364
Almora,2008-03-11,0.366445952273575,0.1860514973464839,-0.0101699799291928,0.1740520190308393,27.63297883744794,16.575682118570654,0.2591923350777163,16.64117999992117,1431.8398554488444,22.824285931455364
Almora,2008-04-12,0.3839271197437491,0.2089906243200475,-0.0156246920191784,0.1813924995326086,34.830821938709505,3.998146956443186,0.3014681836298777,20.837684246854664,1431.8398554488444,22.824285931455364
Almora,2008-04-28,0.3260584227737991,0.1916833077642409,-0.025500233935591,0.1538941554498334,35.19879165853113,13.953416282939775,0.2619518819949462,22.27849387173489,1431.8398554488444,22.824285931455364
Almora,2008-05-14,0.3890533954250501,0.2137069006488931,-0.0001048783017057,0.2333330355243848,29.525679032315693,29.462836287430367,0.3912539422216002,20.636133650712715,1431.8398554488444,22.824285931455364
Almora,2008-05-30,0.4023932098262727,0.2316913781267972,0.0090169717115169,0.2260122960407099,33.55645629769114,84.57768189504111,0.4431724158067205,21.34885048467752,1431.8398554488444,22.824285931455364
Almora,2008-06-15,0.5313291335466924,0.3824955930464301,0.1481212214846058,0.4060844793346282,31.601239128100808,65.24565869901161,0.4782701822382605,21.298639807289906,1431.8398554488444,22.824285931455368
Almora,2008-07-01,0.5623000508291691,0.413469060724937,0.2140929873856526,0.462897344809772,23.021544452343537,194.62463010421035,0.4776032571341123,21.760503621011885,1431.8398554488444,22.824285931455364
